color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,Title,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,SciFi,Sport,Thriller,War,Western,Profit
 Black and White,Alex Garland,489.0,108.0,232.0,123.0,Sonoya_Mizuno,149.0,25440971.0,Elina_Alminas,Ex Machina ,289508,430,Corey_Johnson,0.0,artificial intelligence|robot|robot human relationship|turing test|video surveillance,http://www.imdb.com/title/tt0470752/?ref_=fn_tt_tt_1,611.0,English,UK,R,15000000.0,2015.0,145.0,7.7,2.35,109000,Ex_Machina,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,10440971.0
Color,Dave Green,112.0,91.0,13.0,140.0,Ella_Wahlestedt,803.0,38916903.0,Teo_Halm,Earth to Echo ,15664,1921,Jason_Gray-Stanford,0.0,alien|bar|construction worker|no opening credits|no title at beginning,http://www.imdb.com/title/tt2183034/?ref_=fn_tt_tt_1,149.0,English,USA,PG,13000000.0,2014.0,587.0,5.8,1.85,0,Earth_to_Echo,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25916903.0
Color,Lenny Abrahamson,421.0,118.0,412.0,491.0,Jacob_Tremblay,805.0,14677654.0,Joan_Allen,Room ,161288,2499,Cas_Anvar,0.0,based on novel|escape|imprisonment|kidnapping|mother son relationship,http://www.imdb.com/title/tt3170832/?ref_=fn_tt_tt_1,351.0,English,Ireland,R,13000000.0,2015.0,681.0,8.3,2.35,72000,Room,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1677654.0
Color,Jon Lucas,168.0,93.0,24.0,499.0,Josie_Loren,552.0,25675765.0,Justin_Chon,21 & Over ,60407,2730,Sarah_Wright,0.0,21st birthday|college student|drunken man|pubic hair|standing up to father,http://www.imdb.com/title/tt1711425/?ref_=fn_tt_tt_1,84.0,English,USA,R,13000000.0,2013.0,528.0,5.9,2.35,11000,21_&_Over,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12675765.0
Color,Paul Weitz,150.0,107.0,80.0,252.0,Sarita_Choudhury,2000.0,18004225.0,Tina_Fey,Admission ,28573,3004,Christopher_Evan_Welch,2.0,adoption|female protagonist|princeton university|wedding|working women,http://www.imdb.com/title/tt1814621/?ref_=fn_tt_tt_1,87.0,English,USA,PG-13,13000000.0,2013.0,257.0,5.7,2.35,5000,Admission,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5004225.0
Color,Stephen Chbosky,364.0,102.0,139.0,850.0,Ezra_Miller,8000.0,17738570.0,Logan_Lerman,The Perks of Being a Wallflower ,351274,13631,Kate_Walsh,2.0,coming of age|depression|gay|high school|mental illness,http://www.imdb.com/title/tt1659337/?ref_=fn_tt_tt_1,457.0,English,USA,PG-13,13000000.0,2012.0,3000.0,8.0,1.85,131000,The_Perks_of_Being_a_Wallflower,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4738570.0
Color,Mark Neveldine,93.0,91.0,83.0,794.0,Alison_Lohman,3000.0,1712111.0,Djimon_Hounsou,The Vatican Tapes ,7199,7875,Dougray_Scott,0.0,evil|injury|possession|priest|vatican,http://www.imdb.com/title/tt1524575/?ref_=fn_tt_tt_1,53.0,English,USA,PG-13,8495000.0,2015.0,1000.0,4.5,1.85,0,The_Vatican_Tapes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-6782889.0
Color,Joe Cornish,399.0,88.0,115.0,304.0,Luke_Treadaway,1000.0,1024175.0,John_Boyega,Attack the Block ,82331,2011,Jodie_Whittaker,6.0,alien|alien invasion|apartment|creature|gang,http://www.imdb.com/title/tt1478964/?ref_=fn_tt_tt_1,297.0,English,UK,R,13000000.0,2011.0,305.0,6.6,2.35,18000,Attack_the_Block,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-11975825.0
Color,Angelina Jolie Pitt,110.0,127.0,11000.0,116.0,Nikola_Djuricko,306.0,301305.0,Jelena_Jovanova,In the Land of Blood and Honey ,31414,796,Branko_Djuric,0.0,bosnian war|church|emaciation|soldier|violence,http://www.imdb.com/title/tt1714209/?ref_=fn_tt_tt_1,180.0,Bosnian,USA,R,13000000.0,2011.0,164.0,4.3,2.35,0,In_the_Land_of_Blood_and_Honey,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-12698695.0
Color,Brad Anderson,285.0,94.0,122.0,383.0,Tara_Platt,873.0,51872378.0,Michael_Imperioli,The Call ,88241,2812,Roma_Maffia,0.0,911 operator|calling 911|die hard scenario|head held underwater|white villain,http://www.imdb.com/title/tt1911644/?ref_=fn_tt_tt_1,266.0,English,USA,R,13000000.0,2013.0,461.0,6.7,1.85,23000,The_Call,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38872378.0
Color,Michael Winterbottom,225.0,109.0,187.0,204.0,Ned_Beatty,818.0,214966.0,Liam_Aiken,The Killer Inside Me ,28483,1813,Jay_R._Ferguson,0.0,deputy|murder|revenge|sheriff|texas,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1,176.0,English,USA,R,13000000.0,2010.0,467.0,6.1,2.35,0,The_Killer_Inside_Me,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-12785034.0
Color,Ethan Maniquis,391.0,105.0,20.0,844.0,Don_Johnson,22000.0,26589953.0,Robert_De_Niro,Machete ,165792,26233,Cheech_Marin,1.0,machete|mexican|mexico|priest|texas,http://www.imdb.com/title/tt0985694/?ref_=fn_tt_tt_1,392.0,English,USA,R,10500000.0,2010.0,982.0,6.7,1.85,44000,Machete,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16089953.0
Color,George Hickenlooper,117.0,108.0,60.0,168.0,Eric_Schweig,18000.0,1039869.0,Kevin_Spacey,Casino Jack ,14757,18739,Christian_Campbell,5.0,corruption|lobbyist|murder|washington d.c.|washington d.c. lobbyist,http://www.imdb.com/title/tt1194417/?ref_=fn_tt_tt_1,51.0,English,Canada,R,15000000.0,2010.0,322.0,6.2,2.35,0,Casino_Jack,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-13960131.0
Color,Stéphane Aubier,99.0,80.0,2.0,186.0,Megan_Mullally,6000.0,71442.0,Mackenzie_Foy,Ernest & Celestine ,12029,6829,Lambert_Wilson,0.0,bear|dentist|friendship|mouse|prejudice,http://www.imdb.com/title/tt1816518/?ref_=fn_tt_tt_1,32.0,French,France,PG,9600000.0,2012.0,637.0,7.9,1.85,0,Ernest_&_Celestine,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-9528558.0
Color,Tim Story,77.0,122.0,167.0,807.0,Romany_Malco,997.0,91547205.0,Chris_Brown,Think Like a Man ,34579,5165,Regina_Hall,8.0,advice|black romance|hip hop|reading a book|sex scene,http://www.imdb.com/title/tt1621045/?ref_=fn_tt_tt_1,62.0,English,USA,PG-13,12000000.0,2012.0,966.0,6.6,2.35,0,Think_Like_a_Man,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79547205.0
Color,Mike McCoy,216.0,110.0,16.0,11.0,Jason_Cottle,93.0,70011073.0,Alex_Veadov,Act of Valor ,57996,146,Rorke_Denver,0.0,mission|navy seal|terrorist|torture|valor,http://www.imdb.com/title/tt1591479/?ref_=fn_tt_tt_1,349.0,English,USA,R,12000000.0,2012.0,17.0,6.5,2.35,15000,Act_of_Valor,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,58011073.0
Color,Josh Trank,414.0,89.0,128.0,371.0,Alex_Russell,963.0,64572496.0,Michael_Kelly,Chronicle ,204327,2054,Ashley_Hinshaw,0.0,found footage|high school|subjective camera|teen angst|troubled teen,http://www.imdb.com/title/tt1706593/?ref_=fn_tt_tt_1,471.0,English,USA,PG-13,12000000.0,2012.0,465.0,7.1,1.85,32000,Chronicle,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,52572496.0
Color,Nima Nourizadeh,229.0,93.0,166.0,281.0,Kirby_Bliss_Blanton,971.0,54724272.0,Dax_Flame,Project X ,157051,2043,Oliver_Cooper,0.0,birthday party|high school|high school senior|millennial generation|party,http://www.imdb.com/title/tt1636826/?ref_=fn_tt_tt_1,261.0,English,USA,R,12000000.0,2012.0,329.0,6.7,1.85,29000,Project_X,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42724272.0
Color,Dan Cutforth,68.0,93.0,4.0,8.0,Ashley_Ashida_Dixon,28.0,25240988.0,Lexie_Contursi,Katy Perry: Part of Me ,12383,52,Anthony_Burrell,0.0,female protagonist|reference to britney spears|singer|song|world tour,http://www.imdb.com/title/tt2215719/?ref_=fn_tt_tt_1,50.0,English,USA,PG,12000000.0,2012.0,9.0,5.9,1.85,0,Katy_Perry_Part_of_Me,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13240988.0
Color,Josh Boone,326.0,133.0,131.0,733.0,Sam_Trammell,8000.0,124868837.0,Shailene_Woodley,The Fault in Our Stars ,249688,10565,Nat_Wolff,0.0,cancer|falling in love|friendship|novel|teenager,http://www.imdb.com/title/tt2582846/?ref_=fn_tt_tt_1,548.0,English,USA,PG-13,12000000.0,2014.0,1000.0,7.8,1.85,93000,The_Fault_in_Our_Stars,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,112868837.0
Color,Chris Rock,161.0,102.0,0.0,555.0,Romany_Malco,3000.0,25277561.0,Rosario_Dawson,Top Five ,21672,5592,J.B._Smoove,10.0,bare breasts|celebrity|in medias res|reference to planet of the apes|sex talk,http://www.imdb.com/title/tt2784678/?ref_=fn_tt_tt_1,93.0,English,USA,R,12000000.0,2014.0,966.0,6.5,2.35,0,Top_Five,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13277561.0
Color,Stephen Frears,354.0,98.0,350.0,322.0,Mare_Winningham,1000.0,37707719.0,Steve_Coogan,Philomena ,76094,2376,Peter_Hermann,2.0,catholic|convent|gay love|gay relationship|irish adoption board,http://www.imdb.com/title/tt2431286/?ref_=fn_tt_tt_1,233.0,English,UK,PG-13,12000000.0,2013.0,482.0,7.6,1.85,37000,Philomena,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25707719.0
Color,Jake Schreier,191.0,109.0,14.0,376.0,Cara_Delevingne,733.0,31990064.0,Nat_Wolff,Paper Towns ,63390,2753,Meg_Crosbie,2.0,based on novel|female neighbor|friendship|travel|trip,http://www.imdb.com/title/tt3622592/?ref_=fn_tt_tt_1,160.0,English,USA,PG-13,12000000.0,2015.0,558.0,6.4,2.35,0,Paper_Towns,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,19990064.0
 Black and White,Alexander Payne,433.0,115.0,729.0,622.0,Bruce_Dern,1000.0,17613460.0,Devin_Ratray,Nebraska ,91082,3798,Will_Forte,0.0,aging|billings montana|lincoln nebraska|nebraska|pickup truck,http://www.imdb.com/title/tt1821549/?ref_=fn_tt_tt_1,274.0,English,USA,R,12000000.0,2013.0,844.0,7.8,2.35,28000,Nebraska,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5613460.0
Color,Jason Reitman,325.0,94.0,655.0,390.0,Patton_Oswalt,9000.0,16300302.0,Charlize_Theron,Young Adult ,64682,10575,Collette_Wolfe,1.0,car damage|computer printer|female band|fingernail polish|narcissism,http://www.imdb.com/title/tt1625346/?ref_=fn_tt_tt_1,203.0,English,USA,R,12000000.0,2011.0,786.0,6.3,1.85,0,Young_Adult,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4300302.0
Color,Richard Curtis,274.0,123.0,628.0,171.0,Tom_Hollander,565.0,15294553.0,Tom_Hughes,About Time ,202341,1595,Lindsay_Duncan,1.0,boyfriend girlfriend relationship|lingerie slip|time travel|time travel romance|wedding,http://www.imdb.com/title/tt2194499/?ref_=fn_tt_tt_1,391.0,English,UK,R,12000000.0,2013.0,555.0,7.8,2.35,105000,About_Time,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3294553.0
Color,Nicholas Jarecki,288.0,107.0,27.0,360.0,Curtiss_Cook,664.0,7918283.0,Nate_Parker,Arbitrage ,41574,2440,Reg_E._Cathey,1.0,accidental death|dead woman|dead woman with eyes open|death of mistress|manager,http://www.imdb.com/title/tt1764183/?ref_=fn_tt_tt_1,145.0,English,USA,R,12000000.0,2012.0,591.0,6.6,1.85,0,Arbitrage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-4081717.0
Color,Dean Israelite,177.0,106.0,16.0,265.0,Jonny_Weston,452.0,22331028.0,Gary_Weeks,Project Almanac ,57349,1819,Sofia_Black-D'Elia,0.0,found footage|teenager|time machine|time travel|video footage,http://www.imdb.com/title/tt2436386/?ref_=fn_tt_tt_1,177.0,English,USA,PG-13,12000000.0,2015.0,328.0,6.4,2.35,0,Project_Almanac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10331028.0
Color,Paolo Sorrentino,280.0,172.0,667.0,70.0,Sabrina_Ferilli,211.0,2835886.0,Toni_Servillo,The Great Beauty ,55516,456,Serena_Grandi,2.0,genitalia|male frontal nudity|male nudity|old age|party,http://www.imdb.com/title/tt2358891/?ref_=fn_tt_tt_1,124.0,Italian,Italy,Not Rated,9200000.0,2013.0,98.0,7.7,2.35,29000,The_Great_Beauty,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6364114.0
Color,Chan-wook Park,469.0,99.0,0.0,520.0,Alden_Ehrenreich,3000.0,1702277.0,Mia_Wasikowska,Stoker ,84620,5074,Harmony_Korine,4.0,death|hitchcockian|psychopath|sociopath|vomiting,http://www.imdb.com/title/tt1682180/?ref_=fn_tt_tt_1,235.0,English,UK,R,12000000.0,2013.0,1000.0,6.8,2.35,27000,Stoker,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-10297723.0
Color,Renny Harlin,74.0,113.0,212.0,18.0,Kenneth_Cranham,567.0,17149.0,Richard_Coyle,5 Days of War ,12128,708,Ana_Imnadze,9.0,cameraman|epic battle|journalist|south ossetia|street shootout,http://www.imdb.com/title/tt1486193/?ref_=fn_tt_tt_1,61.0,English,Georgia,R,20000000.0,2011.0,111.0,5.6,2.35,0,5_Days_of_War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-19982851.0
Color,Dan Mazer,158.0,109.0,11.0,411.0,Zoey_Deutch,22000.0,35537564.0,Robert_De_Niro,Dirty Grandpa ,49671,24063,Jason_Mantzoukas,1.0,female removes her clothes|fondling|voyeur|voyeurism|white panties,http://www.imdb.com/title/tt1860213/?ref_=fn_tt_tt_1,166.0,English,USA,R,11500000.0,2016.0,851.0,6.0,2.35,11000,Dirty_Grandpa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24037564.0
Color,David O. Russell,410.0,116.0,737.0,141.0,Jack_McGee,23000.0,93571803.0,Christian_Bale,The Fighter ,275869,23811,Melissa_McMeekin,2.0,boxer|boxing|boxing match|crack cocaine|lowell massachusetts,http://www.imdb.com/title/tt0964517/?ref_=fn_tt_tt_1,389.0,English,USA,R,25000000.0,2010.0,238.0,7.9,2.35,36000,The_Fighter,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,68571803.0
Color,R.J. Cutler,141.0,107.0,15.0,602.0,Mireille_Enos,17000.0,50461335.0,Chloë_Grace_Moretz,If I Stay ,83893,20466,Stacy_Keach,3.0,car accident|coma|out of body experience|reference to the exploited|teenage girl,http://www.imdb.com/title/tt1355630/?ref_=fn_tt_tt_1,132.0,English,USA,PG-13,11000000.0,2014.0,1000.0,6.8,2.35,15000,If_I_Stay,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,39461335.0
Color,John Crowley,351.0,111.0,34.0,54.0,Fiona_Glascott,838.0,38317535.0,Julie_Walters,Brooklyn ,73249,995,Eva_Birthistle,1.0,1950s|immigrant|irish|irish accent|torn between two worlds,http://www.imdb.com/title/tt2381111/?ref_=fn_tt_tt_1,212.0,English,UK,PG-13,11000000.0,2015.0,55.0,7.5,1.85,36000,Brooklyn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27317535.0
Color,Dustin Hoffman,175.0,98.0,0.0,123.0,Sheridan_Smith,358.0,18381787.0,Luke_Newberry,Quartet ,15684,1114,Pauline_Collins,4.0,divorced couple|opera|reference to giuseppe verdi|retirement|senility,http://www.imdb.com/title/tt1441951/?ref_=fn_tt_tt_1,126.0,English,UK,PG-13,11000000.0,2012.0,156.0,6.8,2.35,13000,Quartet,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7381787.0
Color,Simon Curtis,203.0,109.0,64.0,553.0,Frances_Fisher,16000.0,33305037.0,Ryan_Reynolds,Woman in Gold ,33856,17866,Elizabeth_McGovern,2.0,art|jewish|justice|nazi|theft,http://www.imdb.com/title/tt2404425/?ref_=fn_tt_tt_1,147.0,English,UK,PG-13,11000000.0,2015.0,638.0,7.3,2.35,34000,Woman_in_Gold,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22305037.0
Color,Ethan Coen,535.0,104.0,1000.0,272.0,Max_Casella,3000.0,13214255.0,Justin_Timberlake,Inside Llewyn Davis ,96233,4082,Alex_Karpovsky,1.0,1960s|car hitting an animal|folk singer|friend|singer,http://www.imdb.com/title/tt2042568/?ref_=fn_tt_tt_1,313.0,English,USA,R,11000000.0,2013.0,275.0,7.4,1.85,26000,Inside_Llewyn_Davis,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2214255.0
Color,Ruairi Robinson,120.0,98.0,7.0,507.0,Olivia_Williams,805.0,23838.0,Romola_Garai,The Last Days on Mars ,28570,2271,Tom_Cullen,0.0,alien infection|astronaut|mars|mission|zombie,http://www.imdb.com/title/tt1709143/?ref_=fn_tt_tt_1,160.0,English,UK,R,7000000.0,2013.0,766.0,5.5,2.35,0,The_Last_Days_on_Mars,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-6976162.0
Color,Dean Wright,43.0,145.0,0.0,280.0,Eduardo_Verástegui,639.0,5669081.0,Santiago_Cabrera,For Greater Glory: The True Story of Cristiada ,3665,1807,Catalina_Sandino_Moreno,1.0,catholic|hanging|mexico|rebellion|soldier,http://www.imdb.com/title/tt1566501/?ref_=fn_tt_tt_1,57.0,Spanish,Mexico,R,10818775.0,2012.0,377.0,6.6,2.35,0,For_Greater_Glory_The_True_Story_of_Cristiada,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-5149694.0
Color,James DeMonaco,165.0,109.0,65.0,393.0,Joseph_Julian_Soria,798.0,78845130.0,Frank_Grillo,The Purge: Election Year ,17596,2480,Mykelti_Williamson,1.0,cathedral|minister|presidential election|reference to george washington|ritual sacrifice,http://www.imdb.com/title/tt4094724/?ref_=fn_tt_tt_1,94.0,English,France,R,10000000.0,2016.0,465.0,6.1,2.35,0,The_Purge_Election_Year,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,68845130.0
Color,John Madden,264.0,124.0,108.0,186.0,Penelope_Wilton,1000.0,46377022.0,Tom_Wilkinson,The Best Exotic Marigold Hotel ,75306,1898,Celia_Imrie,3.0,hotel|india|marigold|retiree|retirement,http://www.imdb.com/title/tt1412386/?ref_=fn_tt_tt_1,266.0,English,UK,PG-13,10000000.0,2011.0,400.0,7.3,2.35,48000,The_Best_Exotic_Marigold_Hotel,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36377022.0
Color,William Brent Bell,159.0,97.0,19.0,130.0,Rupert_Evans,4000.0,35794166.0,Lauren_Cohan,The Boy ,35654,4687,Stephanie_Lemelin,0.0,animate doll|doll|england|nanny|surprise ending,http://www.imdb.com/title/tt3882082/?ref_=fn_tt_tt_1,155.0,English,USA,PG-13,10000000.0,2016.0,334.0,6.0,2.35,20000,The_Boy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,25794166.0
Color,John Erick Dowdle,273.0,80.0,66.0,816.0,Bokeem_Woodbine,2000.0,33583175.0,Bojana_Novakovic,Devil ,104089,5628,Geoffrey_Arend,0.0,devil|elevator|hit and run|throat slitting|trapped in an elevator,http://www.imdb.com/title/tt1314655/?ref_=fn_tt_tt_1,319.0,English,USA,PG-13,10000000.0,2010.0,904.0,6.3,2.35,16000,Devil,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,23583175.0
Color,Leigh Whannell,242.0,97.0,482.0,482.0,Hayley_Kiyoko,852.0,52200504.0,Lin_Shaye,Insidious: Chapter 3 ,54190,2426,Leigh_Whannell,0.0,demon|possession|psychic|supernatural|teenager,http://www.imdb.com/title/tt3195644/?ref_=fn_tt_tt_1,183.0,English,Canada,PG-13,10000000.0,2015.0,542.0,6.1,2.35,29000,Insidious_Chapter_3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,42200504.0
Color,Ciarán Foy,189.0,97.0,11.0,220.0,James_Ransone,1000.0,27736779.0,Laila_Haley,Sinister 2 ,25210,2403,Jaden_Klein,0.0,deputy|farmhouse|nightmare|private investigator|rural,http://www.imdb.com/title/tt2752772/?ref_=fn_tt_tt_1,126.0,English,USA,R,10000000.0,2015.0,412.0,5.2,2.35,13000,Sinister_2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,17736779.0
Color,Salim Akil,82.0,116.0,70.0,706.0,Curtis_Armstrong,1000.0,24397469.0,Omari_Hardwick,Sparkle ,5161,5804,Mike_Epps,7.0,1960s|death|girl group|nightclub|sister,http://www.imdb.com/title/tt1876451/?ref_=fn_tt_tt_1,48.0,English,USA,PG-13,17000000.0,2012.0,876.0,5.7,2.35,0,Sparkle,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7397469.0
Color,Colin Strause,221.0,97.0,25.0,861.0,Donald_Faison,929.0,21371425.0,David_Zayas,Skyline ,76199,3679,Brittany_Daniel,0.0,apartment|blue light|drawing|group of friends|light,http://www.imdb.com/title/tt1564585/?ref_=fn_tt_tt_1,944.0,English,USA,PG-13,10000000.0,2010.0,927.0,4.4,2.35,13000,Skyline,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11371425.0
Color,John Madden,158.0,122.0,108.0,111.0,Celia_Imrie,220.0,33071558.0,Tina_Desai,The Second Best Exotic Marigold Hotel ,22369,583,Ronald_Pickup,6.0,sequel,http://www.imdb.com/title/tt2555736/?ref_=fn_tt_tt_1,100.0,English,UK,PG,10000000.0,2015.0,186.0,6.6,2.35,21000,The_Second_Best_Exotic_Marigold_Hotel,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23071558.0
Color,Jeff Nichols,368.0,130.0,337.0,820.0,Tye_Sheridan,11000.0,21589307.0,Matthew_McConaughey,Mud ,135286,13960,Sam_Shepard,1.0,14 year old|boat|bounty hunter|boy|river,http://www.imdb.com/title/tt1935179/?ref_=fn_tt_tt_1,261.0,English,USA,PG-13,10000000.0,2012.0,1000.0,7.4,2.35,27000,Mud,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11589307.0
Color,Morgan Spurlock,83.0,106.0,293.0,547.0,Zayn_Malik,773.0,28873374.0,Harry_Styles,One Direction: This Is Us ,22161,2787,Niall_Horan,11.0,3 dimensional|concert footage|englishman abroad|reference to keith richards|reference to the doors,http://www.imdb.com/title/tt2515086/?ref_=fn_tt_tt_1,68.0,English,USA,PG,10000000.0,2013.0,734.0,4.1,1.85,0,One_Direction_This_Is_Us,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18873374.0
Color,Simon Curtis,386.0,99.0,64.0,918.0,Toby_Jones,13000.0,14597405.0,Eddie_Redmayne,My Week with Marilyn ,71679,17204,Julia_Ormond,1.0,actress|assistant director|blonde bombshell|movie star|wardrobe,http://www.imdb.com/title/tt1655420/?ref_=fn_tt_tt_1,216.0,English,UK,R,6400000.0,2011.0,2000.0,7.0,2.35,17000,My_Week_with_Marilyn,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8197405.0
Color,Joel Edgerton,297.0,108.0,0.0,458.0,Allison_Tolman,1000.0,43771291.0,Busy_Philipps,The Gift ,79909,3215,Wendell_Pierce,1.0,compulsive liar|fired from a job|gift|rape|substance abuse,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1,279.0,English,USA,R,5000000.0,2015.0,562.0,7.1,2.35,15000,The_Gift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,38771291.0
Color,Tim Burton,325.0,106.0,13000.0,309.0,Danny_Huston,11000.0,14479776.0,Christoph_Waltz,Big Eyes ,55539,12418,Jon_Polito,3.0,1950s|abusive husband|artist|painting|secret,http://www.imdb.com/title/tt1126590/?ref_=fn_tt_tt_1,147.0,English,USA,PG-13,10000000.0,2014.0,430.0,7.0,1.85,20000,Big_Eyes,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4479776.0
Color,Jorma Taccone,163.0,95.0,434.0,472.0,Will_Forte,1000.0,8460995.0,Jasper_Cole,MacGruber ,35888,2618,Powers_Boothe,3.0,colonel|lieutenant|nuclear warhead|team|washington d.c.,http://www.imdb.com/title/tt1470023/?ref_=fn_tt_tt_1,125.0,English,USA,R,10000000.0,2010.0,622.0,5.5,2.35,0,MacGruber,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1539005.0
Color,Elizabeth Banks,180.0,94.0,0.0,3000.0,Kate_Winslet,20000.0,8828771.0,Hugh_Jackman,Movie 43 ,79146,41059,Seth_MacFarlane,10.0,awkwardness|embarrassment|gross out|irreverence|shame,http://www.imdb.com/title/tt1333125/?ref_=fn_tt_tt_1,352.0,English,USA,R,6000000.0,2013.0,14000.0,4.3,1.85,25000,Movie_43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828771.0
 Black and White,Lorene Scafaria,265.0,101.0,63.0,172.0,Mark_Moses,7000.0,6619173.0,Steve_Carell,Seeking a Friend for the End of the World ,87203,7747,Rob_Huebel,2.0,candle|end of the world|letter|record|road trip,http://www.imdb.com/title/tt1307068/?ref_=fn_tt_tt_1,221.0,English,USA,R,10000000.0,2012.0,353.0,6.7,2.35,25000,Seeking_a_Friend_for_the_End_of_the_World,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-3380827.0
